STRIKE_PRC,1,30,65,93,121,156,184,219,247,275,310,338
20600,,20.3551,20.9037,21.3673,21.5148,21.8158,21.9485,21.9765,21.8646,21.4818,21.4842,21.5083
20625,,20.2153,20.8977,,,,,,,,,
20650,,20.1372,20.7982,,,,,,,,,
20675,,20.0798,20.7514,,,,,,,,,
20700,44.146,20.0293,20.6616,20.9815,21.2553,21.5027,21.6231,21.8473,21.7268,21.3443,21.3479,21.3482
20725,,19.9723,20.6222,,,,,,,,,
20750,,19.9154,20.5849,,,,,,,,,
20775,,19.8924,20.5456,,,,,,,,,
20800,45.5961,19.9299,20.4898,20.5166,21.0534,21.2288,21.317,21.5872,21.6092,21.2275,21.1862,21.2334
20825,,19.7056,20.3755,,,,,,,,,
20850,,18.8553,20.24,,,,,,,,,
20875,,19.4934,20.1204,,,,,,,,,
20900,,18.7231,19.9983,20.204,20.8239,21.0039,21.0559,21.2999,21.3616,21.0839,21.0741,21.0897
20925,,19.056,19.929,,,,,,,,,
20950,,18.4849,19.8353,,,,,,,,,
20975,,19.1279,19.7298,,,,,,,,,
